ReplayID,Map Name,Length,Hero,Lvl,Result,Date and Time (UTC),Share Replay
89130883,Tomb of the Spider Queen,00:20:49,Kerrigan,7,0,10/31/2016 6:21:49 PM, 
116162446,Warhead Junction,00:21:50,Tracer,8,1,10/31/2016 5:50:42 PM, 
116162433,Blackheart's Bay,00:22:07,Brightwing,9,1,10/31/2016 5:16:17 PM, 
89404884,Battlefield of Eternity,00:24:11,Zarya,6,0,10/31/2016 3:56:45 PM, 
105947929,Towers of Doom,00:20:48,Malfurion,9,0,10/31/2016 3:25:04 PM, 
88707791,Dragon Shire,00:21:50,Sgt. Hammer,7,1,10/28/2016 8:30:28 PM, 
113604424,Infernal Shrines,00:18:57,Kharazim,13,1,10/28/2016 7:59:13 PM, 
91560876,Garden of Terror,00:28:47,Artanis,10,1,10/28/2016 7:32:35 PM, 
88670020,Cursed Hollow,00:21:11,Malfurion,9,0,10/28/2016 6:57:21 PM, 
91560869,Battlefield of Eternity,00:33:53,Malfurion,8,0,10/28/2016 6:26:47 PM, 
88638956,Dragon Shire,00:27:36,Tracer,8,1,10/28/2016 4:43:38 PM, 
88637472,Blackheart's Bay,00:20:11,Brightwing,9,0,10/28/2016 4:09:53 PM, 
88719200,Garden of Terror,00:21:24,Tracer,8,0,10/28/2016 3:05:16 PM, 
94072878,Dragon Shire,00:19:35,Samuro,6,1,10/28/2016 2:36:55 PM, 
88615208,Braxis Holdout,00:17:15,Malfurion,8,0,10/27/2016 10:11:00 PM, 
88672809,Warhead Junction,00:31:29,Malfurion,8,0,10/27/2016 9:47:18 PM, 
90573186,Garden of Terror,00:16:36,Malfurion,8,0,10/27/2016 4:30:23 PM, 
88567041,Garden of Terror,00:20:41,Malfurion,8,1,10/27/2016 2:23:18 PM, 
104167679,Infernal Shrines,00:27:47,Artanis,10,1,10/22/2016 6:26:05 AM, 
116103183,Towers of Doom,00:13:57,Malfurion,8,0,10/22/2016 5:49:11 AM, 
104393522,Garden of Terror,00:27:55,Samuro,6,1,10/21/2016 7:13:06 PM, 
88151728,Braxis Holdout,00:18:14,Malfurion,8,0,10/21/2016 6:37:55 PM, 
118957609,Tomb of the Spider Queen,00:22:19,Brightwing,9,0,10/21/2016 5:48:43 PM, 
88677663,Battlefield of Eternity,00:18:39,Malfurion,8,1,10/21/2016 2:49:48 PM, 
88191853,Warhead Junction,00:18:01,Artanis,10,0,10/20/2016 10:28:15 PM, 
89269283,Garden of Terror,00:13:48,Brightwing,9,1,10/20/2016 9:35:16 PM, 
88094282,Tomb of the Spider Queen,00:17:44,Artanis,10,1,10/20/2016 9:15:17 PM, 
88098505,Battlefield of Eternity,00:21:34,Malfurion,8,0,10/20/2016 8:35:07 PM, 
104393512,Braxis Holdout,00:20:11,Malfurion,8,0,10/20/2016 8:04:59 PM, 
88071692,Blackheart's Bay,00:20:09,Gazlowe,9,0,10/20/2016 3:13:15 PM, 
88046430,Braxis Holdout,00:22:13,Samuro,6,1,10/19/2016 9:25:45 PM, 
88583387,Cursed Hollow,00:20:50,Samuro,6,1,10/19/2016 8:50:12 PM, 
88024016,Sky Temple,00:24:02,Malfurion,8,1,10/19/2016 8:16:17 PM, 
88021896,Garden of Terror,00:20:42,Samuro,6,1,10/19/2016 7:37:09 PM, 
88021740,Dragon Shire,00:16:16,The Butcher,7,0,10/19/2016 7:08:14 PM, 
90316648,Sky Temple,00:15:49,Samuro,5,0,10/18/2016 9:57:59 PM, 
90610954,Braxis Holdout,00:11:57,Malfurion,8,1,10/17/2016 6:13:46 PM, 
87874101,Dragon Shire,00:23:10,Malfurion,7,0,10/17/2016 5:55:17 PM, 
88269109,Warhead Junction,00:25:33,Zarya,6,0,10/17/2016 5:22:34 PM, 
90331940,Braxis Holdout,00:16:24,Brightwing,9,0,10/17/2016 3:49:23 PM, 
87862249,Battlefield of Eternity,00:23:54,Brightwing,9,0,10/17/2016 3:12:14 PM, 
87696462,Dragon Shire,00:18:58,Zarya,6,0,10/14/2016 6:31:53 PM, 
87696444,Braxis Holdout,00:20:50,Malfurion,7,1,10/14/2016 6:06:10 PM, 
87696424,Battlefield of Eternity,00:21:54,Sgt. Hammer,7,0,10/14/2016 5:33:57 PM, 
89407653,Cursed Hollow,00:19:23,Zarya,6,0,10/14/2016 5:05:16 PM, 
89548777,Braxis Holdout,00:20:22,Zarya,5,1,10/14/2016 4:22:09 PM, 
89548767,Warhead Junction,00:23:39,Malfurion,7,0,10/14/2016 3:54:41 PM, 
87590230,Battlefield of Eternity,00:14:07,Sgt. Hammer,7,1,10/14/2016 3:25:08 PM, 
87589249,Dragon Shire,00:16:25,Zarya,5,0,10/14/2016 3:04:15 PM, 
87587674,Towers of Doom,00:12:35,Brightwing,9,1,10/14/2016 2:36:51 PM, 
87585952,Warhead Junction,00:23:20,The Butcher,7,0,10/14/2016 2:12:42 PM, 
100221150,Braxis Holdout,00:18:19,Zarya,5,0,10/14/2016 1:44:32 PM, 
87464910,Battlefield of Eternity,00:21:55,Malfurion,7,1,10/12/2016 8:23:17 PM, 
87468908,Dragon Shire,00:21:26,Kharazim,13,1,10/12/2016 7:09:19 PM, 
91324859,Warhead Junction,00:17:38,Malfurion,7,1,10/12/2016 3:36:22 PM, 
87440221,Dragon Shire,00:17:18,Malfurion,6,0,10/12/2016 2:32:25 PM, 
87390864,Braxis Holdout,00:22:07,Malfurion,6,1,10/11/2016 8:42:41 PM, 
89407614,Towers of Doom,00:22:17,Malfurion,6,0,10/11/2016 6:58:40 PM, 
87490655,Battlefield of Eternity,00:22:02,Malfurion,6,1,10/11/2016 5:15:19 PM, 
87490652,Braxis Holdout,00:21:31,The Butcher,7,0,10/11/2016 4:31:32 PM, 
91324806,Warhead Junction,00:16:18,Kerrigan,7,0,10/11/2016 3:58:30 PM, 
87371438,Dragon Shire,00:15:51,Artanis,10,0,10/11/2016 3:29:17 PM, 
89412541,Warhead Junction,00:26:20,Tychus,11,1,10/11/2016 3:02:10 PM, 
87347412,Battlefield of Eternity,00:18:37,Greymane,10,1,10/10/2016 7:46:59 PM, 
87347417,Braxis Holdout,00:18:56,Anub'arak,10,0,10/10/2016 7:22:48 PM, 
87319701,Cursed Hollow,00:16:59,Brightwing,9,0,10/10/2016 5:16:59 PM, 
88989650,Towers of Doom,00:15:58,Greymane,10,0,10/10/2016 4:50:36 PM, 
87778873,Cursed Hollow,00:19:51,Jaina,8,1,10/10/2016 3:42:43 PM, 
101043821,Battlefield of Eternity,00:16:18,The Butcher,7,1,10/10/2016 3:16:44 PM, 
87490636,Dragon Shire,00:22:37,Rehgar,8,0,10/10/2016 2:52:29 PM, 
87049060,Braxis Holdout,00:19:46,Brightwing,9,0,10/7/2016 9:27:16 PM, 
87046280,Braxis Holdout,00:16:20,Dehaka,9,1,10/7/2016 9:00:18 PM, 
87044174,Towers of Doom,00:19:11,Anub'arak,10,0,10/7/2016 8:36:16 PM, 
145222989,Battlefield of Eternity,00:28:14,Jaina,8,0,10/7/2016 8:09:36 PM, 
87426451,Cursed Hollow,00:17:51,Nazeebo,10,1,10/7/2016 7:32:19 PM, 
115934204,Braxis Holdout,00:20:29,Brightwing,9,1,10/7/2016 6:59:00 PM, 
87031714,Dragon Shire,00:17:08,Brightwing,9,0,10/7/2016 6:02:39 PM, 
87029770,Towers of Doom,00:17:11,Zagara,7,1,10/7/2016 5:38:07 PM, 
110248257,Warhead Junction,00:21:20,Tychus,11,1,10/7/2016 5:32:36 PM, 
86973626,Braxis Holdout,00:19:28,Zagara,7,0,10/6/2016 10:00:22 PM, 
87967728,Warhead Junction,00:17:17,Brightwing,9,0,10/6/2016 9:29:36 PM, 
91744595,Battlefield of Eternity,00:15:23,Tassadar,8,1,10/6/2016 9:00:25 PM, 
87013823,Towers of Doom,00:19:57,Brightwing,9,1,10/6/2016 8:33:45 PM, 
87261338,Dragon Shire,00:31:44,Jaina,8,0,10/5/2016 10:04:15 PM, 
91390075,Cursed Hollow,00:20:16,Brightwing,9,0,10/4/2016 10:15:58 PM, 
86913070,Warhead Junction,00:21:57,Dehaka,9,1,10/4/2016 9:46:21 PM, 
86829938,Warhead Junction,00:18:40,The Butcher,6,1,10/4/2016 4:36:12 PM, 
86829941,Battlefield of Eternity,00:14:40,Greymane,10,0,10/4/2016 4:11:16 PM, 
86860199,Warhead Junction,00:23:13,Tracer,8,1,10/3/2016 2:45:38 PM, 
86733808,Towers of Doom,00:30:24,Zagara,6,1,10/3/2016 2:14:31 PM, 
104393129,Battlefield of Eternity,00:15:43,Brightwing,9,0,9/30/2016 8:53:03 PM, 
86736109,Dragon Shire,00:31:18,Artanis,10,1,9/30/2016 8:30:38 PM, 
86736103,Towers of Doom,00:18:16,Rehgar,8,0,9/30/2016 7:54:20 PM, 
86460826,Warhead Junction,00:18:09,Brightwing,9,0,9/30/2016 6:07:16 PM, 
87265842,Cursed Hollow,00:26:39,Brightwing,8,0,9/30/2016 5:40:20 PM, 
86457442,Braxis Holdout,00:15:38,Tychus,11,0,9/30/2016 4:13:00 PM, 
103911547,Towers of Doom,00:14:10,Muradin,10,1,9/30/2016 3:42:12 PM, 
106153419,Dragon Shire,00:22:36,Brightwing,8,1,9/30/2016 3:27:50 PM, 
87473664,Towers of Doom,00:16:55,Brightwing,8,0,9/30/2016 2:49:27 PM, 
86454125,Warhead Junction,00:20:12,Artanis,10,1,9/30/2016 2:25:53 PM, 
87043088,Braxis Holdout,00:18:25,Brightwing,8,1,9/29/2016 9:19:44 PM, 
86645405,Sky Temple,00:24:09,Brightwing,8,1,9/26/2016 8:10:33 PM, 
87042589,Towers of Doom,00:16:14,Xul,8,1,9/26/2016 7:35:29 PM, 
0,2016 Season 2, , , ,0,9/14/2016 12:00:00 AM, 
85512005,Tomb of the Spider Queen,00:20:12,Rehgar,8,0,9/6/2016 3:11:13 AM, 
84615839,Sky Temple,00:18:07,Abathur,11,0,9/6/2016 2:44:40 AM, 
84731486,Blackheart's Bay,00:19:46,Tracer,7,0,9/6/2016 1:55:29 AM, 
84555558,Cursed Hollow,00:16:50,Anub'arak,10,0,9/5/2016 11:41:38 PM, 
84555549,Battlefield of Eternity,00:20:05,Jaina,8,0,9/5/2016 10:28:45 PM, 
100217780,Tomb of the Spider Queen,00:12:22,Muradin,10,1,9/5/2016 10:01:35 PM, 
97344345,Dragon Shire,00:19:28,Xul,8,1,9/5/2016 9:33:57 PM, 
84279962,Infernal Shrines,00:20:55,Zagara,6,0,9/1/2016 2:41:11 PM, 
86577780,Dragon Shire,00:23:56,Raynor,6,1,8/31/2016 10:25:42 PM, 
86743019,Sky Temple,00:19:51,Anub'arak,10,1,8/31/2016 7:58:42 PM, 
98296684,Towers of Doom,00:24:01,Muradin,10,0,8/31/2016 7:33:55 PM, 
84226433,Cursed Hollow,00:20:34,Rehgar,8,1,8/31/2016 3:59:24 PM, 
84225741,Dragon Shire,00:19:21,Zagara,6,1,8/31/2016 3:32:20 PM, 
84224229,Tomb of the Spider Queen,00:17:25,Jaina,8,0,8/31/2016 3:01:52 PM, 
84222961,Infernal Shrines,00:19:26,Jaina,8,1,8/31/2016 2:35:01 PM, 
86311814,Battlefield of Eternity,00:19:44,Greymane,10,0,8/31/2016 1:18:16 PM, 
84221506,Sky Temple,00:21:14,Zagara,6,0,8/31/2016 12:49:59 PM, 
86356673,Blackheart's Bay,00:18:31,Anub'arak,Auto Select,1,8/30/2016 8:06:16 PM, 
84767628,Tomb of the Spider Queen,00:18:49,Anub'arak,9,0,8/30/2016 4:42:42 PM, 
84162622,Cursed Hollow,00:14:48,Brightwing,8,1,8/30/2016 3:14:51 PM, 
84318033,Garden of Terror,00:28:56,Rehgar,7,1,8/30/2016 1:48:37 PM, 
86146563,Cursed Hollow,00:25:18,Muradin,10,0,8/29/2016 8:36:31 PM, 
84109703,Blackheart's Bay,00:19:06,Anub'arak,9,0,8/29/2016 7:56:54 PM, 
93350373,Sky Temple,00:20:06,Brightwing,8,1,8/29/2016 7:32:46 PM, 
84674234,Towers of Doom,00:14:01,Zagara,6,1,8/29/2016 6:40:31 PM, 
84317855,Cursed Hollow,00:19:29,Xul,8,0,8/29/2016 5:37:05 PM, 
84095394,Dragon Shire,00:18:21,Brightwing,8,1,8/29/2016 5:11:02 PM, 
84427422,Blackheart's Bay,00:23:28,Brightwing,8,1,8/29/2016 4:42:52 PM, 
87041772,Garden of Terror,00:16:34,Rehgar,7,0,8/29/2016 4:14:02 PM, 
83860162,Cursed Hollow,00:20:04,Muradin,10,1,8/27/2016 4:00:55 AM, 
83385485,Battlefield of Eternity,00:26:43,Tracer,7,0,8/19/2016 10:31:53 PM, 
83266099,Blackheart's Bay,00:17:26,Anub'arak,9,1,8/18/2016 9:12:37 PM, 
84315677,Dragon Shire,00:25:26,Muradin,10,1,8/18/2016 8:38:18 PM, 
84315668,Cursed Hollow,00:12:21,Xul,8,0,8/18/2016 8:08:11 PM, 
83256503,Battlefield of Eternity,00:18:40,Greymane,10,1,8/18/2016 6:44:41 PM, 
85958001,Towers of Doom,00:18:56,Artanis,10,0,8/17/2016 7:14:46 PM, 
85957997,Sky Temple,00:19:50,Abathur,11,1,8/17/2016 6:49:06 PM, 
84789514,Tomb of the Spider Queen,00:17:36,Nazeebo,10,1,8/17/2016 3:06:04 PM, 
84789504,Battlefield of Eternity,00:18:18,Rehgar,7,1,8/17/2016 2:43:15 PM, 
84182090,Sky Temple,00:13:47,Tychus,11,0,8/16/2016 8:32:23 PM, 
83060607,Battlefield of Eternity,00:17:54,Rehgar,7,0,8/15/2016 4:14:26 PM, 
106535592,Sky Temple,00:14:59,Li Li,9,1,8/15/2016 3:32:36 PM, 
83356440,Blackheart's Bay,00:21:00,Rehgar,7,0,8/15/2016 3:07:50 PM, 
83038880,Garden of Terror,00:22:49,Tracer,6,1,8/15/2016 1:50:26 AM, 
82581404,Blackheart's Bay,00:27:43,Anub'arak,9,0,8/8/2016 1:22:24 AM, 
85476258,Infernal Shrines,00:17:09,Jaina,8,1,8/8/2016 12:36:23 AM, 
116905064,Towers of Doom,00:18:57,Artanis,10,1,8/7/2016 11:44:59 PM, 
92273085,Dragon Shire,00:23:53,Rehgar,7,1,8/5/2016 9:17:53 PM, 
85010136,Garden of Terror,00:25:06,Muradin,10,1,8/5/2016 6:26:24 PM, 
82410921,Blackheart's Bay,00:20:53,Rehgar,7,0,8/5/2016 3:51:32 PM, 
82411173,Sky Temple,00:19:38,Brightwing,8,1,8/5/2016 3:27:07 PM, 
82383262,Tomb of the Spider Queen,00:17:30,Nazeebo,10,0,8/4/2016 9:20:51 PM, 
82283698,Cursed Hollow,00:16:53,Rehgar,7,0,8/3/2016 5:06:47 PM, 
82295002,Infernal Shrines,00:18:26,Anub'arak,9,0,8/3/2016 4:42:00 PM, 
82271325,Garden of Terror,00:17:15,Muradin,10,0,8/3/2016 1:19:39 PM, 
82269996,Battlefield of Eternity,00:15:21,Brightwing,8,0,8/3/2016 12:52:39 PM, 
115933526,Sky Temple,00:14:37,Artanis,10,0,8/2/2016 7:00:15 PM, 
83344882,Cursed Hollow,00:21:23,Li Li,9,1,8/2/2016 6:39:40 PM, 
83344878,Dragon Shire,00:18:13,Dehaka,9,1,8/2/2016 6:04:56 PM, 
83344874,Battlefield of Eternity,00:19:47,Rehgar,6,0,8/2/2016 5:37:40 PM, 
84789214,Towers of Doom,00:21:14,Artanis,10,0,8/2/2016 5:06:08 PM, 
105785562,Garden of Terror,00:19:59,The Butcher,6,0,8/2/2016 3:55:09 PM, 
82796782,Battlefield of Eternity,00:21:26,Muradin,10,0,8/2/2016 3:28:18 PM, 
85492335,Battlefield of Eternity,00:16:29,Anub'arak,9,0,8/1/2016 9:11:13 PM, 
82010020,Garden of Terror,00:19:35,Artanis,10,0,7/30/2016 9:15:48 PM, 
88218350,Tomb of the Spider Queen,00:23:27,Kharazim,13,1,7/30/2016 8:48:18 PM, 
82009567,Blackheart's Bay,00:22:53,Kharazim,13,0,7/30/2016 8:02:20 PM, 
84314880,Dragon Shire,00:27:12,Dehaka,9,1,7/30/2016 7:33:28 PM, 
81950185,Cursed Hollow,00:25:07,Li Li,9,0,7/29/2016 8:23:19 PM, 
81950181,Sky Temple,00:20:02,Rehgar,6,0,7/29/2016 7:50:38 PM, 
81836731,Battlefield of Eternity,00:14:30,Tychus,11,1,7/28/2016 3:12:37 PM, 
81835702,Dragon Shire,00:13:28,Raynor,6,0,7/28/2016 2:50:27 PM, 
81834639,Tomb of the Spider Queen,00:20:53,Artanis,10,0,7/28/2016 2:27:41 PM, 
81798187,Blackheart's Bay,00:17:59,Raynor,6,1,7/27/2016 10:40:05 PM, 
82292871,Cursed Hollow,00:25:55,Xul,7,1,7/27/2016 7:26:12 PM, 
86871022,Garden of Terror,00:14:25,Li Li,9,1,7/27/2016 6:23:33 PM, 
81731703,Tomb of the Spider Queen,00:19:11,Nazeebo,10,0,7/26/2016 2:29:14 PM, 
81731698,Dragon Shire,00:20:29,Dehaka,9,1,7/26/2016 2:00:09 PM, 
81653935,Towers of Doom,00:22:43,Rehgar,6,1,7/25/2016 9:11:41 PM, 
83183860,Blackheart's Bay,00:29:52,Artanis,9,1,7/25/2016 8:43:03 PM, 
83183844,Garden of Terror,00:13:24,Tychus,11,1,7/25/2016 8:06:12 PM, 
87293497,Cursed Hollow,00:17:49,Muradin,10,0,7/25/2016 7:12:19 PM, 
81643092,Blackheart's Bay,00:14:57,Tychus,10,1,7/25/2016 6:21:41 PM, 
81740141,Towers of Doom,00:19:42,Artanis,9,0,7/25/2016 6:00:04 PM, 
82595049,Infernal Shrines,00:14:22,Gazlowe,9,0,7/25/2016 5:28:22 PM, 
81638113,Battlefield of Eternity,00:16:19,Tracer,6,1,7/25/2016 5:05:27 PM, 
81636815,Garden of Terror,00:20:26,Artanis,9,1,7/25/2016 4:41:15 PM, 
87305900,Dragon Shire,00:29:30,Dehaka,9,0,7/25/2016 4:07:28 PM, 
81630135,Blackheart's Bay,00:20:45,Muradin,10,0,7/25/2016 2:34:54 PM, 
81605307,Dragon Shire,00:21:53,Dehaka,9,1,7/24/2016 11:16:03 PM, 
81590737,Garden of Terror,00:22:51,Jaina,8,0,7/24/2016 10:15:02 PM, 
83706627,Blackheart's Bay,00:26:53,Greymane,10,0,7/24/2016 9:42:06 PM, 
83706630,Sky Temple,00:15:06,Abathur,11,0,7/24/2016 9:08:25 PM, 
126595912,Tomb of the Spider Queen,00:25:01,Nazeebo,10,1,7/24/2016 8:46:00 PM, 
82949722,Garden of Terror,00:20:42,Li Li,9,0,7/24/2016 8:15:03 PM, 
82573510,Garden of Terror,00:22:43,Muradin,10,1,7/24/2016 6:27:02 PM, 
88566596,Sky Temple,00:23:28,Artanis,9,1,7/21/2016 6:55:13 PM, 
81908062,Towers of Doom,00:25:35,Muradin,9,1,7/21/2016 5:41:49 PM, 
83098675,Dragon Shire,00:28:43,Dehaka,9,0,7/21/2016 4:49:59 PM, 
82594964,Blackheart's Bay,00:17:47,Muradin,9,1,7/21/2016 4:12:08 PM, 
88957396,Garden of Terror,00:31:37,Artanis,9,1,7/19/2016 9:01:01 PM, 
81203923,Tomb of the Spider Queen,00:29:40,Rehgar,6,0,7/19/2016 8:20:23 PM, 
81214665,Towers of Doom,00:24:18,Tychus,10,1,7/19/2016 7:41:31 PM, 
81198157,Dragon Shire,00:26:40,Dehaka,9,0,7/19/2016 7:11:28 PM, 
81444221,Cursed Hollow,00:17:10,Dehaka,9,1,7/19/2016 6:34:13 PM, 
81179415,Tomb of the Spider Queen,00:16:04,Artanis,9,0,7/19/2016 3:34:16 PM, 
82145142,Battlefield of Eternity,00:18:23,Rehgar,6,0,7/19/2016 2:37:09 PM, 
101227571,Towers of Doom,00:13:03,Li Li,9,1,7/18/2016 8:27:11 PM, 
81366192,Garden of Terror,00:20:13,Raynor,6,1,7/18/2016 8:04:15 PM, 
81184505,Infernal Shrines,00:22:30,Dehaka,8,1,7/18/2016 7:27:01 PM, 
86327735,Blackheart's Bay,00:18:27,Greymane,10,0,7/18/2016 6:28:52 PM, 
81586878,Dragon Shire,00:19:11,Brightwing,8,0,7/15/2016 4:55:57 PM, 
81586864,Infernal Shrines,00:19:56,Anub'arak,9,0,7/15/2016 4:32:04 PM, 
149792927,Battlefield of Eternity,01:01:40,Anub'arak,9,1,7/11/2016 5:45:49 PM, 
95902192,Cursed Hollow,00:21:48,Muradin,9,1,7/8/2016 9:18:26 PM, 
80282487,Garden of Terror,00:19:47,Tychus,10,0,7/6/2016 9:44:34 PM, 
97188966,Towers of Doom,00:14:30,Artanis,9,1,7/6/2016 8:30:09 PM, 
80179071,Battlefield of Eternity,00:13:55,Dehaka,8,0,7/6/2016 8:05:19 PM, 
80259390,Dragon Shire,00:25:54,Brightwing,8,0,7/6/2016 7:45:32 PM, 
80157710,Cursed Hollow,00:27:14,Greymane,10,1,7/5/2016 11:29:32 PM, 
80113867,Towers of Doom,00:14:17,Rehgar,6,1,7/5/2016 10:54:04 PM, 
82162692,Sky Temple,00:23:43,Li Li,8,1,7/5/2016 10:33:49 PM, 
83284235,Tomb of the Spider Queen,00:26:46,Li Li,8,0,7/5/2016 9:57:23 PM, 
99041931,Blackheart's Bay,00:15:58,Tychus,10,1,7/5/2016 9:19:00 PM, 
80105817,Towers of Doom,00:15:02,Muradin,9,0,7/5/2016 8:55:07 PM, 
95901686,Garden of Terror,00:26:19,Nazeebo,10,1,7/5/2016 8:29:02 PM, 
80101268,Tomb of the Spider Queen,00:25:07,The Butcher,5,0,7/5/2016 7:57:08 PM, 
80087073,Dragon Shire,00:19:53,Dehaka,8,1,7/5/2016 4:05:41 PM, 
80087064,Towers of Doom,00:21:10,Kharazim,13,1,7/5/2016 3:39:29 PM, 
87079310,Battlefield of Eternity,00:17:15,Anub'arak,9,0,7/3/2016 2:25:15 AM, 
80496582,Tomb of the Spider Queen,00:18:14,Nazeebo,10,0,7/2/2016 3:48:03 PM, 
80385915,Blackheart's Bay,00:26:00,Brightwing,8,1,7/1/2016 10:08:35 PM, 
79501784,Battlefield of Eternity,00:22:39,Kharazim,13,0,6/28/2016 8:14:35 PM, 
83182599,Infernal Shrines,00:27:25,Rehgar,5,1,6/28/2016 6:47:43 PM, 
98755293,Sky Temple,00:19:57,Muradin,9,1,6/28/2016 6:11:19 PM, 
79575325,Dragon Shire,00:18:05,Dehaka,8,0,6/28/2016 3:50:34 PM, 
79468296,Battlefield of Eternity,00:18:34,Anub'arak,9,1,6/28/2016 3:17:13 PM, 
82026764,Blackheart's Bay,00:29:57,Dehaka,8,0,6/28/2016 2:19:08 AM, 
82026771,Garden of Terror,00:25:44,Tracer,6,0,6/28/2016 1:44:28 AM, 
79401469,Dragon Shire,00:19:23,Brightwing,7,0,6/27/2016 9:19:08 PM, 
104782516,Tomb of the Spider Queen,00:22:51,Nazeebo,10,1,6/27/2016 8:52:05 PM, 
117323204,Dragon Shire,00:19:12,Dehaka,8,0,6/16/2016 5:40:32 PM, 
78199987,Battlefield of Eternity,00:18:13,Anub'arak,9,1,6/16/2016 4:44:17 PM, 
0,2016 Season 1, , , ,0,6/15/2016 12:00:00 AM, 
90664786,Towers of Doom,00:17:29,Tracer,6,0,6/6/2016 5:25:12 PM, 
77667684,Infernal Shrines,00:16:49,Jaina,8,0,6/6/2016 5:01:04 PM, 
77449325,Tomb of the Spider Queen,00:21:26,Jaina,7,0,6/6/2016 3:45:23 PM, 
77019392,Sky Temple,00:18:06,Dehaka,8,1,6/3/2016 4:34:15 PM, 
77013205,Blackheart's Bay,00:16:48,Raynor,6,1,6/3/2016 3:17:09 PM, 
97187314,Dragon Shire,00:24:49,Dehaka,8,0,6/2/2016 2:52:05 PM, 
77295450,Sky Temple,00:19:43,Tracer,6,0,6/2/2016 2:22:19 PM, 
79898229,Infernal Shrines,00:17:27,Dehaka,8,0,6/1/2016 1:56:22 PM, 
106641201,Dragon Shire,00:16:28,Dehaka,8,1,5/31/2016 8:29:02 PM, 
79972018,Dragon Shire,00:24:27,Gazlowe,9,1,5/31/2016 2:46:30 PM, 
97186987,Cursed Hollow,00:18:19,Artanis,9,0,5/26/2016 8:17:12 PM, 
76351908,Blackheart's Bay,00:15:03,Dehaka,8,0,5/26/2016 7:38:17 PM, 
76775540,Battlefield of Eternity,00:13:28,Li Li,8,1,5/25/2016 1:04:17 AM, 
81244739,Tomb of the Spider Queen,00:20:32,Brightwing,7,0,5/25/2016 12:45:55 AM, 
81244729,Sky Temple,00:22:32,Brightwing,7,1,5/25/2016 12:18:02 AM, 
76560309,Cursed Hollow,00:17:30,Tracer,5,1,5/24/2016 8:57:16 PM, 
76164483,Towers of Doom,00:24:51,Xul,7,1,5/24/2016 3:00:55 PM, 
76161942,Infernal Shrines,00:15:13,Dehaka,8,1,5/24/2016 2:09:04 PM, 
77331964,Tomb of the Spider Queen,00:22:49,Nazeebo,10,1,5/24/2016 1:46:45 PM, 
79897769,Blackheart's Bay,00:17:49,Artanis,9,1,5/24/2016 1:13:30 PM, 
76080443,Towers of Doom,00:18:22,Tracer,5,0,5/23/2016 5:25:26 PM, 
82505018,Infernal Shrines,00:24:15,Dehaka,8,0,5/20/2016 8:03:27 PM, 
83902302,Sky Temple,00:23:04,Kharazim,12,0,5/20/2016 7:29:38 PM, 
75705972,Garden of Terror,00:19:05,Xul,7,0,5/20/2016 6:45:12 PM, 
75701356,Battlefield of Eternity,00:12:41,Tracer,5,0,5/20/2016 5:55:46 PM, 
75699903,Infernal Shrines,00:17:45,Dehaka,7,0,5/20/2016 5:36:55 PM, 
82485957,Sky Temple,00:25:36,Brightwing,7,0,5/18/2016 5:34:42 PM, 
93717031,Tomb of the Spider Queen,00:16:54,Artanis,9,1,5/18/2016 5:01:40 PM, 
76160688,Cursed Hollow,00:19:27,Li Li,8,0,5/18/2016 4:38:24 PM, 
75555369,Battlefield of Eternity,00:15:29,Tracer,5,0,5/18/2016 4:11:19 PM, 
75461585,Towers of Doom,00:13:41,Kharazim,12,0,5/18/2016 3:46:49 PM, 
87882886,Dragon Shire,00:22:15,Dehaka,7,0,5/18/2016 3:23:11 PM, 
75480124,Garden of Terror,00:19:53,Tychus,10,1,5/18/2016 2:51:48 PM, 
77448867,Cursed Hollow,00:14:24,Muradin,9,1,5/18/2016 2:22:49 PM, 
75374871,Battlefield of Eternity,00:11:36,Kharazim,12,1,5/17/2016 7:03:29 PM, 
75279061,Dragon Shire,00:26:22,Artanis,9,0,5/16/2016 8:03:07 PM, 
78928738,Infernal Shrines,00:14:26,Jaina,7,0,5/16/2016 5:34:39 PM, 
82485869,Cursed Hollow,00:13:53,Dehaka,7,1,5/16/2016 4:12:45 PM, 
75336845,Towers of Doom,00:19:08,Tychus,10,1,5/16/2016 3:16:24 PM, 
75336837,Blackheart's Bay,00:33:17,Brightwing,7,1,5/16/2016 2:49:23 PM, 
74883759,Dragon Shire,00:26:13,Dehaka,7,0,5/13/2016 3:41:15 PM, 
76493907,Infernal Shrines,00:21:04,Dehaka,7,1,5/13/2016 3:05:55 PM, 
74878894,Sky Temple,00:21:26,Greymane,9,1,5/13/2016 2:32:34 PM, 
74805670,Garden of Terror,00:24:23,Tychus,10,1,5/12/2016 7:51:37 PM, 
90664195,Dragon Shire,00:19:50,Raynor,5,1,5/12/2016 7:21:10 PM, 
74899703,Blackheart's Bay,00:19:50,Greymane,9,1,5/11/2016 7:57:56 PM, 
106148736,Battlefield of Eternity,00:16:46,Jaina,7,0,5/11/2016 6:58:35 PM, 
74781908,Garden of Terror,00:22:07,Dehaka,7,0,5/11/2016 6:10:47 PM, 
77502609,Towers of Doom,00:16:00,Abathur,11,0,5/11/2016 3:02:52 PM, 
84479486,Tomb of the Spider Queen,00:17:15,Nazeebo,10,1,5/11/2016 2:36:39 PM, 
